ejercicio,area,institucion,unidad,linea,fuente,economico,objeto,aprobado,propuesto,nivel,diferencia
2019,3,3303,15,1501,2,2112,54104,300,300.0,2,0.0
2019,3,3303,15,1501,2,2112,54105,20000,20000.0,2,0.0
2019,3,3303,15,1501,2,2112,54106,1100,1100.0,2,0.0
2019,3,3303,15,1501,2,2112,54107,9000,9000.0,2,0.0
2019,3,3303,15,1501,2,2112,54109,1440,1440.0,2,0.0
2019,3,3303,15,1501,2,2112,54110,19200,19200.0,2,0.0
2019,3,3303,15,1501,2,2112,54111,200,200.0,2,0.0
2019,3,3303,15,1501,2,2112,54112,200,200.0,2,0.0
2019,3,3303,15,1501,2,2112,54114,4000,4000.0,2,0.0
2019,3,3303,15,1501,2,2112,54115,10000,10000.0,2,0.0
2019,3,3303,15,1501,2,2112,54116,2500,2500.0,2,0.0
2019,3,3303,15,1501,2,2112,54118,11000,11000.0,2,0.0
2019,3,3303,15,1501,2,2112,54119,3000,3000.0,2,0.0
2019,3,3303,15,1501,2,2112,54199,10000,10000.0,2,0.0
2019,3,3303,15,1501,2,2112,54201,94380,94380.0,2,0.0
2019,3,3303,15,1501,2,2112,54202,21450,21450.0,2,0.0
2019,3,3303,15,1501,2,2112,54203,28100,28100.0,2,0.0
2019,3,3303,15,1501,2,2112,54301,38580,38580.0,2,0.0
2019,3,3303,15,1501,2,2112,54302,10000,10000.0,2,0.0
2019,3,3303,15,1501,2,2112,54303,500,500.0,2,0.0
2019,3,3303,15,1501,2,2112,54304,500,500.0,2,0.0
2019,3,3303,15,1501,2,2112,54305,10000,10000.0,2,0.0
2019,3,3303,15,1501,2,2112,54306,16515,16515.0,2,0.0
2019,3,3303,15,1501,2,2112,54307,1800,1800.0,2,0.0
2019,3,3303,15,1501,2,2112,54313,2000,2000.0,2,0.0
2019,3,3303,15,1501,2,2112,54316,37800,37800.0,2,0.0
2019,3,3303,15,1501,2,2112,54317,280000,280000.0,2,0.0
2019,3,3303,15,1501,2,2112,54318,59000,59000.0,2,0.0
2019,3,3303,15,1501,2,2112,54399,10000,10000.0,2,0.0
2019,3,3303,15,1501,2,2112,54401,1010,1010.0,2,0.0
2019,3,3303,15,1501,2,2112,54403,1235,1235.0,2,0.0
2019,3,3303,15,1501,2,2112,54503,4000,4000.0,2,0.0
2019,3,3303,15,1501,2,2112,54599,11000,11000.0,2,0.0
2019,3,3303,15,1501,2,2135,55599,1280,1280.0,2,0.0
2019,3,3303,15,1501,2,2136,55601,2750,2750.0,2,0.0
2019,3,3303,15,1501,2,2136,55602,10500,10500.0,2,0.0
2019,3,3303,15,1501,2,2139,55799,500,500.0,2,0.0
2019,3,3303,15,1501,2,2143,56305,15000,15000.0,2,0.0
2019,3,3303,15,1501,2,2211,61101,1050,1050.0,2,0.0
2019,3,3303,15,1501,2,2211,61102,45,45.0,2,0.0
2019,3,3303,15,1501,2,2211,61104,258760,258760.0,2,0.0
2019,3,3303,15,1501,2,2213,61403,73650,73650.0,2,0.0
2019,3,3303,15,1502,2,2111,51101,132865,132865.0,2,0.0
2019,3,3303,15,1502,2,2111,51103,11075,11075.0,2,0.0
2019,3,3303,15,1502,2,2111,51104,7980,7980.0,2,0.0
2019,3,3303,15,1502,2,2111,51107,27880,27880.0,2,0.0
2019,3,3303,15,1502,2,2111,51301,2260,2260.0,2,0.0
2019,3,3303,15,1502,2,2111,51302,5920,5920.0,2,0.0
2019,3,3303,15,1502,2,2111,51401,8050,8050.0,2,0.0
2019,3,3303,15,1502,2,2111,51403,3300,3300.0,2,0.0
2019,3,3303,15,1502,2,2111,51501,14550,14550.0,2,0.0
2019,3,3303,15,1502,2,2111,51503,3300,3300.0,2,0.0
2019,3,3303,15,1502,2,2111,51701,31875,31875.0,2,0.0
2019,3,3303,15,1502,2,2112,54305,5800,5800.0,2,0.0
2019,3,3303,15,1502,2,2112,54504,18000,18000.0,2,0.0
2019,3,3303,15,1502,2,2136,55603,1005,1005.0,2,0.0
2019,3,3303,15,1502,2,2211,61101,450,450.0,2,0.0
2019,3,3303,15,1502,2,2211,61102,500,500.0,2,0.0
2019,3,3303,15,1503,2,2111,51101,719510,719510.0,2,0.0
2019,3,3303,15,1503,2,2111,51103,59960,59960.0,2,0.0
2019,3,3303,15,1503,2,2111,51104,59570,59570.0,2,0.0
2019,3,3303,15,1503,2,2111,51107,146000,146000.0,2,0.0
2019,3,3303,15,1503,2,2111,51201,77005,77005.0,2,0.0
2019,3,3303,15,1503,2,2111,51203,6420,6420.0,2,0.0
2019,3,3303,15,1503,2,2111,51204,8375,8375.0,2,0.0
2019,3,3303,15,1503,2,2111,51207,14120,14120.0,2,0.0
2019,3,3303,15,1503,2,2111,51301,26925,26925.0,2,0.0
2019,3,3303,15,1503,2,2111,51302,28605,28605.0,2,0.0
2019,3,3303,15,1503,2,2111,51401,52820,52820.0,2,0.0
2019,3,3303,15,1503,2,2111,51402,5780,5780.0,2,0.0
2019,3,3303,15,1503,2,2111,51403,7000,7000.0,2,0.0
2019,3,3303,15,1503,2,2111,51501,77880,77880.0,2,0.0
2019,3,3303,15,1503,2,2111,51502,8435,8435.0,2,0.0
2019,3,3303,15,1503,2,2111,51503,7000,7000.0,2,0.0
2019,3,3303,15,1503,2,2111,51701,115920,115920.0,2,0.0
2019,3,3303,15,1503,2,2111,51702,9515,9515.0,2,0.0
2019,3,3303,15,1503,2,2112,54204,1440,1440.0,2,0.0
2019,3,3303,15,1503,2,2112,54301,33275,33275.0,2,0.0
2019,3,3303,15,1503,2,2112,54403,740,740.0,2,0.0
2019,3,3303,15,1503,2,2211,61101,2235,2235.0,2,0.0
2019,3,3303,15,1504,1,2121,53101,39835235,39835235.0,2,0.0
2019,3,3303,15,1504,2,2111,51101,659745,659745.0,2,0.0
2019,3,3303,15,1504,2,2111,51103,54980,54980.0,2,0.0
2019,3,3303,15,1504,2,2111,51104,51125,51125.0,2,0.0
2019,3,3303,15,1504,2,2111,51107,136710,136710.0,2,0.0
2019,3,3303,15,1504,2,2111,51201,7405,7405.0,2,0.0
2019,3,3303,15,1504,2,2111,51203,620,620.0,2,0.0
2019,3,3303,15,1504,2,2111,51204,1530,1530.0,2,0.0
2019,3,3303,15,1504,2,2111,51207,1370,1370.0,2,0.0
2019,3,3303,15,1504,2,2111,51301,9380,9380.0,2,0.0
2019,3,3303,15,1504,2,2111,51302,5925,5925.0,2,0.0
2019,3,3303,15,1504,2,2111,51401,53855,53855.0,2,0.0
2019,3,3303,15,1504,2,2111,51402,555,555.0,2,0.0
2019,3,3303,15,1504,2,2111,51403,5000,5000.0,2,0.0
2019,3,3303,15,1504,2,2111,51501,65480,65480.0,2,0.0
2019,3,3303,15,1504,2,2111,51502,810,810.0,2,0.0
2019,3,3303,15,1504,2,2111,51503,5000,5000.0,2,0.0
2019,3,3303,15,1504,2,2111,51701,81515,81515.0,2,0.0
2019,3,3303,15,1504,2,2111,51702,3220,3220.0,2,0.0
2019,3,3303,15,1504,2,2112,54203,25000,25000.0,2,0.0
2019,3,3303,15,1504,2,2112,54401,240,240.0,2,0.0
2019,3,3303,15,1504,2,2112,54403,2665,2665.0,2,0.0
2019,3,3303,15,1504,2,2121,53101,95140315,95140315.0,2,0.0
2019,3,3303,15,1504,2,2121,53102,596335,596335.0,2,0.0
2019,3,3303,15,1504,2,2121,53103,35111510,35111510.0,2,0.0
2019,3,3303,15,1504,2,2121,53104,2032670,2032670.0,2,0.0
2019,3,3303,15,1504,2,2121,53106,11975575,11975575.0,2,0.0
2019,3,3303,15,1504,2,2121,53199,6974580,6974580.0,2,0.0
2019,3,3303,15,1504,2,2211,61101,7800,7800.0,2,0.0
2019,3,3500,1,101,1,2111,51101,2173355,2173355.0,1,0.0
2019,3,3500,1,101,1,2111,51103,81215,81215.0,1,0.0
2019,3,3500,1,101,1,2111,51104,1510,1510.0,1,0.0
2019,3,3500,1,101,1,2111,51201,58705,58705.0,1,0.0
2019,3,3500,1,101,1,2111,51203,915,915.0,1,0.0
2019,3,3500,1,101,1,2111,51401,135770,135770.0,1,0.0
2019,3,3500,1,101,1,2111,51402,1800,1800.0,1,0.0
2019,3,3500,1,101,1,2111,51501,165195,165195.0,1,0.0
2019,3,3500,1,101,1,2111,51502,4550,4550.0,1,0.0
2019,3,3500,1,101,1,2111,51601,13715,13715.0,1,0.0
2019,3,3500,1,101,1,2111,51701,24905,24905.0,1,0.0
2019,3,3500,1,101,1,2112,54199,4000,4000.0,1,0.0
2019,3,3500,1,101,1,2136,55601,6000,6000.0,1,0.0
2019,3,3500,1,101,1,2143,56304,9500,9500.0,1,0.0
2019,3,3500,2,201,1,2111,51101,9992880,9992880.0,1,0.0
2019,3,3500,2,201,1,2111,51103,433290,433290.0,1,0.0
2019,3,3500,2,201,1,2111,51201,510845,510845.0,1,0.0
2019,3,3500,2,201,1,2111,51203,20695,20695.0,1,0.0
2019,3,3500,2,201,1,2111,51401,751810,751810.0,1,0.0
2019,3,3500,2,201,1,2111,51402,29160,29160.0,1,0.0
2019,3,3500,2,201,1,2111,51501,712395,712395.0,1,0.0
2019,3,3500,2,201,1,2111,51502,38420,38420.0,1,0.0
2019,3,3500,2,201,1,2111,51701,90990,90990.0,1,0.0
2019,3,3500,2,201,1,2111,51702,1955,1955.0,1,0.0
2019,3,3500,2,201,1,2112,54101,696550,696550.0,1,0.0
2019,3,3500,2,201,1,2112,54104,126900,126900.0,1,0.0
2019,3,3500,2,201,1,2112,54105,18000,18000.0,1,0.0
2019,3,3500,2,201,1,2112,54110,42000,42000.0,1,0.0
2019,3,3500,2,201,1,2112,54201,438305,438305.0,1,0.0
2019,3,3500,2,201,1,2112,54202,577430,577430.0,1,0.0
2019,3,3500,2,201,1,2112,54203,191000,191000.0,1,0.0
2019,3,3500,2,201,1,2112,54302,47000,47000.0,1,0.0
2019,3,3500,2,201,1,2112,54305,2000,2000.0,1,0.0
2019,3,3500,2,201,1,2112,54306,661045,661045.0,1,0.0
2019,3,3500,2,201,1,2112,54307,535000,535000.0,1,0.0
2019,3,3500,2,201,1,2112,54313,45000,45000.0,1,0.0
2019,3,3500,2,201,1,2112,54317,283950,283950.0,1,0.0
2019,3,3500,2,201,1,2112,54399,30000,30000.0,1,0.0
2019,3,3500,2,201,1,2112,54401,32000,32000.0,1,0.0
2019,3,3500,2,201,1,2135,55599,62000,62000.0,1,0.0
2019,3,3500,2,201,1,2136,55602,114000,114000.0,1,0.0
2019,3,3500,2,201,1,2143,56304,33600,33600.0,1,0.0
2019,3,3500,2,202,1,2111,51101,97200,97200.0,1,0.0
2019,3,3500,2,202,1,2111,51103,2285,2285.0,1,0.0
2019,3,3500,2,202,1,2111,51401,3780,3780.0,1,0.0
2019,3,3500,2,202,1,2111,51501,7535,7535.0,1,0.0
2019,3,3500,2,202,1,2112,54199,888990,400000.0,1,488990.0
2019,3,3500,2,203,1,2112,54199,10000,10000.0,1,0.0
2019,3,3500,3,301,1,2143,56303,400000,400000.0,1,0.0
2019,3,3500,3,302,1,2142,562214,30000,30000.0,1,0.0
2019,3,3500,3,302,1,2143,56303,470815,409000.0,1,61815.0
2019,3,3500,4,401,1,2214,54313,6000,6000.0,1,0.0
2019,3,3500,4,401,1,2214,61603,412000,412000.0,1,0.0
2019,3,3500,4,401,1,2214,61606,22000,22000.0,1,0.0
2019,3,4300,3,301,1,2111,51101,666925,666925.0,1,0.0
2019,3,4300,3,301,1,2111,51103,29935,29935.0,1,0.0
2019,3,4300,3,301,1,2111,51401,54915,54915.0,1,0.0
2019,3,4300,3,301,1,2111,51501,44595,44595.0,1,0.0
2019,3,4300,3,301,1,2111,51601,6860,6860.0,1,0.0
2019,3,4300,3,301,1,2112,54199,50000,50000.0,1,0.0
2019,3,4300,3,301,1,2112,54403,12630,12630.0,1,0.0
2019,3,4300,3,302,1,2111,51101,540515,540515.0,1,0.0
2019,3,4300,3,302,1,2111,51103,22815,22815.0,1,0.0
2019,3,4300,3,302,1,2111,51401,38795,38795.0,1,0.0
2019,3,4300,3,302,1,2111,51501,41755,41755.0,1,0.0
2019,3,4300,3,302,1,2112,54199,50000,50000.0,1,0.0
2019,3,4300,3,302,1,2112,54403,13000,13000.0,1,0.0
2019,3,4300,3,303,1,2214,54105,65,65.0,1,0.0
2019,3,4300,3,303,1,2214,54114,65,65.0,1,0.0
2019,3,4300,3,303,1,2214,54115,260,260.0,1,0.0
2019,3,4300,3,303,1,2214,54203,130,130.0,1,0.0
2019,3,4300,3,303,1,2214,54305,910,910.0,1,0.0
2019,3,4300,3,303,1,2214,54310,390,390.0,1,0.0
2019,3,4300,3,303,1,2214,54313,1430,1430.0,1,0.0
2019,3,4300,3,303,1,2214,54504,15600,15600.0,1,0.0
2019,3,4300,3,303,1,2214,54599,67935,67935.0,1,0.0
2019,3,4300,3,303,1,2214,61699,416050,416050.0,1,0.0
2019,3,4300,3,303,1,2232,6224305,403915,403915.0,1,0.0
2019,3,4300,3,303,1,2233,62304,3250,3250.0,1,0.0
2019,3,4300,3,303,3,2214,54105,500,500.0,1,0.0
2019,3,4300,3,303,3,2214,54114,28500,28500.0,1,0.0
2019,3,4300,3,303,3,2214,54115,15000,15000.0,1,0.0
2019,3,4300,3,303,3,2214,54203,7300,7300.0,1,0.0
2019,3,4300,3,303,3,2214,54301,12700,12700.0,1,0.0
2019,3,4300,3,303,3,2214,54302,13400,13400.0,1,0.0
2019,3,4300,3,303,3,2214,54305,21800,21800.0,1,0.0
2019,3,4300,3,303,3,2214,54310,3000,3000.0,1,0.0
2019,3,4300,3,303,3,2214,54313,17000,17000.0,1,0.0
2019,3,4300,3,303,3,2214,54504,81200,81200.0,1,0.0
2019,3,4300,3,303,3,2214,54505,2500,2500.0,1,0.0
2019,3,4300,3,303,3,2214,54599,1160750,1160750.0,1,0.0
2019,3,4300,3,303,3,2214,55602,15000,15000.0,1,0.0
2019,3,4300,3,303,3,2214,61604,305000,305000.0,1,0.0
2019,3,4300,3,303,3,2214,61608,543615,543615.0,1,0.0
2019,3,4300,3,303,3,2214,61699,5920285,5920285.0,1,0.0
2019,3,4300,3,303,3,2232,6224305,3107050,3107050.0,1,0.0
2019,3,4300,3,303,3,2233,62304,25000,25000.0,1,0.0
2019,3,4300,3,304,1,2234,62401,35000,35000.0,1,0.0
2019,3,4300,6,601,1,2142,5624352,534755,534755.0,1,0.0
2019,3,4300,6,602,5,2232,6224305,1200000,1200000.0,1,0.0
2019,3,4300,7,701,1,2221,54599,30000,30000.0,1,0.0
2019,3,4300,7,701,1,2232,6224305,452000,452000.0,1,0.0
2019,3,4300,7,701,1,2232,6224352,10000,10000.0,1,0.0
2019,4,700,12,1201,1,2233,62302,6060235,6060235.0,1,0.0
2019,4,700,15,1501,1,2232,6220507,12638860,12638860.0,1,0.0
2019,4,700,19,1901,1,2142,5624115,64000000,64000000.0,1,0.0
2019,4,4100,1,101,1,2111,51101,1201180,1201180.0,1,0.0
2019,4,4100,1,101,1,2111,51103,29000,29000.0,1,0.0
2019,4,4100,1,101,1,2111,51107,43420,43420.0,1,0.0
2019,4,4100,1,101,1,2111,51201,179270,179270.0,1,0.0
2019,4,4100,1,101,1,2111,51203,1825,1825.0,1,0.0
2019,4,4100,1,101,1,2111,51207,4000,4000.0,1,0.0
2019,4,4100,1,101,1,2111,51401,55420,55420.0,1,0.0
2019,4,4100,1,101,1,2111,51402,3600,3600.0,1,0.0
2019,4,4100,1,101,1,2111,51501,88190,88190.0,1,0.0
2019,4,4100,1,101,1,2111,51502,13895,13895.0,1,0.0
2019,4,4100,1,101,1,2111,51601,20580,20580.0,1,0.0
2019,4,4100,1,101,1,2112,54101,5000,5000.0,1,0.0
2019,4,4100,1,101,1,2112,54201,93020,93020.0,1,0.0
2019,4,4100,1,101,1,2112,54203,22105,22105.0,1,0.0
2019,4,4100,1,101,1,2112,54306,58045,58045.0,1,0.0
2019,4,4100,1,101,1,2112,54313,37000,37000.0,1,0.0
2019,4,4100,1,101,1,2112,54402,37820,37820.0,1,0.0
2019,4,4100,1,101,1,2112,54404,49000,49000.0,1,0.0
2019,4,4100,1,102,1,2111,51101,854650,854650.0,1,0.0
2019,4,4100,1,102,1,2111,51103,27770,27770.0,1,0.0
2019,4,4100,1,102,1,2111,51107,61995,61995.0,1,0.0
2019,4,4100,1,102,1,2111,51201,24000,24000.0,1,0.0
2019,4,4100,1,102,1,2111,51203,460,460.0,1,0.0
2019,4,4100,1,102,1,2111,51401,68455,68455.0,1,0.0
2019,4,4100,1,102,1,2111,51402,2700,2700.0,1,0.0
2019,4,4100,1,102,1,2111,51501,44665,44665.0,1,0.0
2019,4,4100,1,102,1,2112,54101,1965,1965.0,1,0.0
2019,4,4100,1,102,1,2112,54115,15000,15000.0,1,0.0
2019,4,4100,1,102,1,2112,54201,45000,45000.0,1,0.0
2019,4,4100,1,102,1,2112,54203,45000,45000.0,1,0.0
2019,4,4100,1,102,1,2112,54305,65000,65000.0,1,0.0
2019,4,4100,1,102,1,2112,54313,38000,38000.0,1,0.0
2019,4,4100,1,102,1,2211,61102,6395,6395.0,1,0.0
2019,4,4100,1,102,1,2211,61104,132670,132670.0,1,0.0
2019,4,4100,1,102,1,2213,61403,31405,31405.0,1,0.0
2019,4,4100,1,103,1,2111,51101,956195,956195.0,1,0.0
2019,4,4100,1,103,1,2111,51103,48125,48125.0,1,0.0
2019,4,4100,1,103,1,2111,51107,106000,106000.0,1,0.0
2019,4,4100,1,103,1,2111,51201,27195,27195.0,1,0.0
2019,4,4100,1,103,1,2111,51203,460,460.0,1,0.0
2019,4,4100,1,103,1,2111,51207,1000,1000.0,1,0.0
2019,4,4100,1,103,1,2111,51401,86815,86815.0,1,0.0
2019,4,4100,1,103,1,2111,51402,2940,2940.0,1,0.0
2019,4,4100,1,103,1,2111,51501,50065,50065.0,1,0.0
2019,4,4100,1,103,1,2112,54104,27265,27265.0,1,0.0
2019,4,4100,1,103,1,2112,54105,15000,15000.0,1,0.0
2019,4,4100,1,103,1,2112,54108,3000,3000.0,1,0.0
2019,4,4100,1,103,1,2112,54110,80000,80000.0,1,0.0
2019,4,4100,1,103,1,2112,54114,25000,25000.0,1,0.0
2019,4,4100,1,103,1,2112,54115,60000,60000.0,1,0.0
2019,4,4100,1,103,1,2112,54199,243510,243510.0,1,0.0
2019,4,4100,1,103,1,2112,54201,130000,130000.0,1,0.0
2019,4,4100,1,103,1,2112,54202,80000,80000.0,1,0.0
2019,4,4100,1,103,1,2112,54203,13215,13215.0,1,0.0
2019,4,4100,1,103,1,2112,54204,5000,5000.0,1,0.0
2019,4,4100,1,103,1,2112,54301,25000,25000.0,1,0.0
2019,4,4100,1,103,1,2112,54302,50000,50000.0,1,0.0
2019,4,4100,1,103,1,2112,54306,200000,200000.0,1,0.0
2019,4,4100,1,103,1,2112,54307,85000,85000.0,1,0.0
2019,4,4100,1,103,1,2112,54399,22810,22810.0,1,0.0
2019,4,4100,1,103,1,2112,54401,62590,62590.0,1,0.0
2019,4,4100,1,103,1,2135,55599,20500,20500.0,1,0.0
2019,4,4100,1,103,1,2136,55601,15000,15000.0,1,0.0
2019,4,4100,1,103,1,2136,55602,25000,25000.0,1,0.0
2019,4,4100,1,103,1,2143,56304,87120,87120.0,1,0.0
2019,4,4100,1,104,1,2111,51101,43325,43325.0,1,0.0
2019,4,4100,1,104,1,2111,51103,1370,1370.0,1,0.0
2019,4,4100,1,104,1,2111,51107,3000,3000.0,1,0.0
2019,4,4100,1,104,1,2111,51401,2980,2980.0,1,0.0
2019,4,4100,1,104,1,2111,51501,2710,2710.0,1,0.0
2019,4,4100,1,104,1,2112,54101,1000,1000.0,1,0.0
2019,4,4100,1,104,1,2112,54105,2000,2000.0,1,0.0
2019,4,4100,1,104,1,2112,54114,2000,2000.0,1,0.0
2019,4,4100,1,104,1,2112,54115,1000,1000.0,1,0.0
2019,4,4100,1,104,1,2112,54313,3000,3000.0,1,0.0
2019,4,4100,1,104,1,2112,54314,1000,1000.0,1,0.0
2019,4,4100,1,105,1,2135,55504,1000,1000.0,1,0.0
2019,4,4100,2,201,1,2111,51101,493350,493350.0,1,0.0
2019,4,4100,2,201,1,2111,51103,10495,10495.0,1,0.0
2019,4,4100,2,201,1,2111,51107,23000,23000.0,1,0.0
2019,4,4100,2,201,1,2111,51401,20270,20270.0,1,0.0
2019,4,4100,2,201,1,2111,51501,38235,38235.0,1,0.0
2019,4,4100,2,201,1,2112,54115,20000,20000.0,1,0.0
2019,4,4100,2,201,1,2112,54402,15000,15000.0,1,0.0
2019,4,4100,2,201,1,2112,54404,15000,15000.0,1,0.0
2019,4,4100,2,202,1,2111,51101,263485,263485.0,1,0.0
2019,4,4100,2,202,1,2111,51103,5935,5935.0,1,0.0
2019,4,4100,2,202,1,2111,51107,13000,13000.0,1,0.0
2019,4,4100,2,202,1,2111,51401,11370,11370.0,1,0.0
2019,4,4100,2,202,1,2111,51501,20420,20420.0,1,0.0
2019,4,4100,2,202,1,2112,54115,15000,15000.0,1,0.0
2019,4,4100,2,202,1,2112,54202,5000,5000.0,1,0.0
2019,4,4100,2,202,1,2112,54203,15000,15000.0,1,0.0
2019,4,4100,2,202,1,2112,54402,15000,15000.0,1,0.0
2019,4,4100,2,202,1,2112,54404,10000,10000.0,1,0.0
2019,4,4100,2,203,1,2111,51201,323090,323090.0,1,0.0
2019,4,4100,2,203,1,2111,51203,2285,2285.0,1,0.0
2019,4,4100,2,203,1,2111,51207,5000,5000.0,1,0.0
2019,4,4100,2,203,1,2111,51402,4500,4500.0,1,0.0
2019,4,4100,2,203,1,2111,51502,23485,23485.0,1,0.0
2019,4,4100,2,203,1,2112,54101,960,960.0,1,0.0
2019,4,4100,2,203,1,2112,54105,200,200.0,1,0.0
2019,4,4100,2,203,1,2112,54108,100,100.0,1,0.0
2019,4,4100,2,203,1,2112,54110,3600,3600.0,1,0.0
2019,4,4100,2,203,1,2112,54114,3600,3600.0,1,0.0
2019,4,4100,2,203,1,2112,54115,1500,1500.0,1,0.0
2019,4,4100,2,203,1,2112,54201,3000,3000.0,1,0.0
2019,4,4100,2,203,1,2112,54203,10000,10000.0,1,0.0
2019,4,4100,2,203,1,2112,54204,1000,1000.0,1,0.0
2019,4,4100,2,203,1,2112,54302,400,400.0,1,0.0
2019,4,4100,2,203,1,2112,54303,60,60.0,1,0.0
2019,4,4100,2,203,1,2112,54307,2500,2500.0,1,0.0
2019,4,4100,2,203,1,2112,54314,2000,2000.0,1,0.0
2019,4,4100,2,203,1,2112,54316,24900,24900.0,1,0.0
2019,4,4100,2,203,1,2112,54317,90000,90000.0,1,0.0
2019,4,4100,2,203,1,2112,54402,3000,3000.0,1,0.0
2019,4,4100,2,203,1,2112,54404,2680,2680.0,1,0.0
2019,4,4100,2,203,1,2112,54507,500,500.0,1,0.0
2019,4,4100,2,203,1,2136,55601,22500,22500.0,1,0.0
2019,4,4100,2,203,1,2136,55602,960,960.0,1,0.0
2019,4,4100,2,203,1,2136,55603,780,780.0,1,0.0
2019,4,4100,3,301,1,2111,51101,392565,392565.0,1,0.0
2019,4,4100,3,301,1,2111,51103,11865,11865.0,1,0.0
2019,4,4100,3,301,1,2111,51107,26000,26000.0,1,0.0
2019,4,4100,3,301,1,2111,51401,20910,20910.0,1,0.0
2019,4,4100,3,301,1,2111,51501,30425,30425.0,1,0.0
2019,4,4100,3,301,1,2111,51999,100000,100000.0,1,0.0
2019,4,4100,3,301,1,2112,54105,8220,8220.0,1,0.0
2019,4,4100,3,301,1,2112,54199,50000,50000.0,1,0.0
2019,4,4100,3,302,1,2111,51101,526745,526745.0,1,0.0
2019,4,4100,3,302,1,2111,51103,13235,13235.0,1,0.0
2019,4,4100,3,302,1,2111,51107,29000,29000.0,1,0.0
2019,4,4100,3,302,1,2111,51401,27080,27080.0,1,0.0
2019,4,4100,3,302,1,2111,51501,37940,37940.0,1,0.0
2019,4,4100,3,302,1,2112,54105,5000,5000.0,1,0.0
2019,4,4100,3,302,1,2112,54114,5000,5000.0,1,0.0
2019,4,4100,3,302,1,2112,54115,10000,10000.0,1,0.0
2019,4,4100,3,302,1,2112,54314,5000,5000.0,1,0.0
2019,4,4100,3,302,1,2112,54402,10000,10000.0,1,0.0
2019,4,4100,3,302,1,2112,54404,10000,10000.0,1,0.0
2019,4,4100,3,302,1,2112,54505,5000,5000.0,1,0.0
2019,4,4100,3,303,1,2111,51101,435520,435520.0,1,0.0
2019,4,4100,3,303,1,2111,51103,10040,10040.0,1,0.0
2019,4,4100,3,303,1,2111,51107,22000,22000.0,1,0.0
2019,4,4100,3,303,1,2111,51401,19255,19255.0,1,0.0
2019,4,4100,3,303,1,2111,51501,33755,33755.0,1,0.0
2019,4,4100,3,303,1,2112,54105,10000,10000.0,1,0.0
2019,4,4100,3,303,1,2112,54107,3000,3000.0,1,0.0
2019,4,4100,3,303,1,2112,54114,5000,5000.0,1,0.0
2019,4,4100,3,303,1,2112,54115,12000,12000.0,1,0.0
2019,4,4100,3,303,1,2112,54314,10000,10000.0,1,0.0
2019,4,4100,3,303,1,2233,62301,1300000,1300000.0,1,0.0
2019,4,4100,3,304,1,2111,51101,528875,528875.0,1,0.0
2019,4,4100,3,304,1,2111,51103,12320,12320.0,1,0.0
2019,4,4100,3,304,1,2111,51107,27000,27000.0,1,0.0
2019,4,4100,3,304,1,2111,51401,22495,22495.0,1,0.0
2019,4,4100,3,304,1,2111,51501,40990,40990.0,1,0.0
2019,4,4100,3,304,1,2112,54105,2000,2000.0,1,0.0
2019,4,4100,3,304,1,2112,54114,1000,1000.0,1,0.0
2019,4,4100,3,304,1,2112,54115,1000,1000.0,1,0.0
2019,4,4100,3,304,1,2112,54301,1000,1000.0,1,0.0
2019,4,4100,3,304,1,2112,54305,5000,5000.0,1,0.0
2019,4,4100,3,304,1,2112,54313,8000,8000.0,1,0.0
2019,4,4100,3,304,1,2112,54402,6000,6000.0,1,0.0
2019,4,4100,3,304,1,2112,54404,6000,6000.0,1,0.0
2019,4,4100,3,304,1,2112,54599,20000,20000.0,1,0.0
2019,4,4100,4,401,1,2111,51101,1056075,1056075.0,1,0.0
2019,4,4100,4,401,1,2111,51103,47905,47905.0,1,0.0
2019,4,4100,4,401,1,2111,51107,105000,105000.0,1,0.0
2019,4,4100,4,401,1,2111,51401,66545,66545.0,1,0.0
2019,4,4100,4,401,1,2111,51501,80675,80675.0,1,0.0
2019,4,4100,4,401,1,2112,54105,1300,1300.0,1,0.0
2019,4,4100,4,401,1,2112,54114,2000,2000.0,1,0.0
2019,4,4100,4,401,1,2112,54115,5000,5000.0,1,0.0
2019,4,4100,4,401,1,2112,54203,20000,20000.0,1,0.0
2019,4,4100,4,401,1,2112,54309,20000,20000.0,1,0.0
2019,4,4100,4,401,1,2112,54313,65000,65000.0,1,0.0
2019,4,4100,4,401,1,2112,54317,10000,10000.0,1,0.0
2019,4,4100,4,401,1,2112,54401,20000,20000.0,1,0.0
2019,4,4100,4,401,1,2112,54403,25000,25000.0,1,0.0
2019,4,4100,4,402,1,2111,51101,1072470,1072470.0,1,0.0
2019,4,4100,4,402,1,2111,51103,66160,66160.0,1,0.0
2019,4,4100,4,402,1,2111,51107,145000,145000.0,1,0.0
2019,4,4100,4,402,1,2111,51401,73910,73910.0,1,0.0
2019,4,4100,4,402,1,2111,51501,83120,83120.0,1,0.0
2019,4,4100,4,402,1,2112,54101,5000,5000.0,1,0.0
2019,4,4100,4,402,1,2112,54104,16000,16000.0,1,0.0
2019,4,4100,4,402,1,2112,54105,5000,5000.0,1,0.0
2019,4,4100,4,402,1,2112,54107,5000,5000.0,1,0.0
2019,4,4100,4,402,1,2112,54109,15000,15000.0,1,0.0
2019,4,4100,4,402,1,2112,54110,10000,10000.0,1,0.0
2019,4,4100,4,402,1,2112,54114,5000,5000.0,1,0.0
